intensidad_promedio,varianza,densidad_superior,simetria_vertical,centro_masa_vertical,simetria_horizontal
22.00127551020408,4085.4885187812365,0.3786306452547974,27.288265306122447,14.33184532436663,30.9515306122449
38.31377551020408,6604.085218398583,0.5319928091084626,30.51530612244898,13.659531260403488,29.882653061224488
20.442602040816325,3689.741603433465,0.5194983465402134,31.441326530612244,13.786734884881762,17.497448979591837
23.460459183673468,4432.069865095274,0.462947860599141,32.140306122448976,14.47708367313652,36.85459183673469
36.8469387755102,6684.012286547271,0.45949875380780947,35.316326530612244,13.691913597341456,47.44897959183673
29.739795918367346,5732.848110162432,0.533667867558758,42.27040816326531,14.221135700806313,30.857142857142858
45.10586734693877,8153.479863533425,0.4553063936883183,50.920918367346935,14.35503209569324,56.298469387755105
26.008928571428573,4775.460379464285,0.48756804472561427,28.410714285714285,13.916924133196018,39.05357142857143
38.205357142857146,7351.015226403061,0.560077454678997,24.834183673469386,14.008212866824692,41.880102040816325
17.836734693877553,3140.8202832153265,0.3775028604118993,24.341836734693878,14.295552059496568,17.5765306122449
35.267857142857146,6370.037946428572,0.45641952983725137,43.04081632653061,14.016094032549729,48.11734693877551
16.682397959183675,3324.581526902853,0.46983714351250094,25.5484693877551,13.970257664959094,24.06377551020408
19.039540816326532,3819.170630401396,0.45206672472700477,30.742346938775512,14.448382126348228,30.706632653061224
33.045918367346935,5900.63819762599,0.4024239617106685,48.933673469387756,14.14501312335958,53.32142857142857
10.739795918367347,2125.019028529779,0.4998812351543943,17.5765306122449,14.07019002375297,15.943877551020408
18.09311224489796,3288.490054599646,0.4353894959464223,25.834183673469386,14.39732111385266,20.895408163265305
29.93877551020408,5226.057476051644,0.4051209952283572,35.22959183673469,13.881561008861622,35.994897959183675
33.62755102040816,6442.075567471888,0.5837505689576695,30.464285714285715,13.89470490062206,46.11224489795919
21.066326530612244,3818.1690701790926,0.4076652942601114,24.06122448979592,14.311213368854444,25.54591836734694
28.816326530612244,5347.058100791337,0.4241766997167139,37.78061224489796,14.485171742209632,40.25
25.790816326530614,4699.014915660143,0.5117705242334323,32.87244897959184,14.140900098911969,40.5
21.04591836734694,4017.508095585173,0.457030303030303,29.408163265306122,13.634424242424242,25.479591836734695
22.903061224489797,4085.919174302375,0.42715526843394963,25.459183673469386,14.036255290710626,33.642857142857146
33.37627551020408,6194.538263679195,0.49187908434287464,47.099489795918366,13.786525012420224,43.089285714285715
22.521683673469386,4096.966366552999,0.509089879367956,21.900510204081634,13.615959676049158,31.966836734693878
30.571428571428573,5593.510204081633,0.4434662883845127,31.872448979591837,13.94939085447263,32.63775510204081
42.952806122448976,7324.095987023636,0.47670378619153675,49.71683673469388,13.794268745360059,52.701530612244895
21.964285714285715,3788.626275510204,0.4921602787456446,33.04081632653061,13.665098722415795,28.98469387755102
15.51530612244898,2933.259969804248,0.536829990134824,19.142857142857142,14.094870108516934,24.23469387755102
27.724489795918366,5552.276134943773,0.48629002576371,24.005102040816325,13.58561832903938,25.801020408163264
49.65816326530612,8652.316821116203,0.486797493064831,50.795918367346935,13.701890475701223,40.34183673469388
35.858418367346935,6258.636842396398,0.33486287482659266,51.89540816326531,14.341194465194038,61.20663265306123
30.12627551020408,4886.156248373073,0.4835090393327406,42.81377551020408,13.586392311274821,40.849489795918366
26.229591836734695,4933.694736568097,0.39909550671075666,33.525510204081634,13.885187706671854,38.46938775510204
27.5765306122449,5674.733938983755,0.5397317298797409,29.76530612244898,13.737696577243293,33.01020408163265
33.11479591836735,6353.769985162433,0.5561975194515061,30.03061224489796,14.38213542870349,44.285714285714285
38.29336734693877,6976.998119273218,0.3670641529545,24.867346938775512,14.354440077276664,44.36224489795919
22.917091836734695,4499.377054807892,0.4746479657149218,39.66581632653061,13.731229476262037,39.04336734693877
18.845663265306122,3705.018272009058,0.45793570219966157,32.75765306122449,14.467140439932319,31.635204081632654
23.334183673469386,4145.885770251978,0.41789657811304254,35.32142857142857,14.321471520717175,33.16326530612245
21.619897959183675,3616.648889785506,0.43309734513274334,31.301020408163264,14.143421828908554,29.81122448979592
32.37755102040816,5795.3549042065815,0.48573904821935077,40.41836734693877,13.553025527891585,33.33673469387755
21.125,4253.109375,0.4119671537253955,35.18877551020408,14.460028982007003,34.55612244897959
44.673469387755105,8037.513275718451,0.4078346276838739,34.607142857142854,13.821236866148926,40.06122448979592
36.61224489795919,6662.22719700125,0.5128205128205128,56.53061224489796,13.67008082497213,53.41836734693877
31.464285714285715,5752.6084183673465,0.484554888924923,29.321428571428573,13.855399708123885,21.540816326530614
31.835459183673468,5730.665528360579,0.4338314836331584,37.875,13.592251292119075,40.859693877551024
31.206632653061224,5657.791486620158,0.5030246055750838,24.642857142857142,13.753739883920543,25.770408163265305
24.728316326530614,4348.940218593816,0.48016712229844744,27.349489795918366,14.24521586630216,37.109693877551024
23.243622448979593,4167.628148102353,0.42874389507764915,30.900510204081634,14.475882126982384,29.012755102040817
20.503826530612244,4126.5765159699085,0.4590357698289269,17.676020408163264,14.419720062208398,12.079081632653061
24.304846938775512,4424.324160180654,0.47525583836263446,31.35969387755102,14.155759643138284,32.839285714285715
28.931122448979593,5346.426378331946,0.45794021691208886,20.867346938775512,14.170752138259413,27.31122448979592
22.392857142857142,4095.960459183674,0.5497835497835498,30.627551020408163,13.856971975393028,28.821428571428573
39.50637755102041,6762.892816469699,0.5002421463855616,26.288265306122447,13.92767894617893,36.119897959183675
17.81122448979592,3209.913343398585,0.49154969922658265,20.698979591836736,14.276854769407047,21.617346938775512
49.90688775510204,8738.155870926174,0.4612160400746288,58.81377551020408,14.051703427300842,55.66581632653061
34.878826530612244,6231.568225153584,0.41872371548729204,37.56377551020408,13.531797403547266,45.7219387755102
36.33673469387755,6464.611099541858,0.4762005054759899,51.52040816326531,13.760214827295703,54.81122448979592
37.5344387755102,6833.585548664619,0.4678696435246542,45.01275510204081,13.689298943147449,39.880102040816325
50.2780612244898,9184.009416649315,0.5789994418793445,71.61224489795919,13.779364757217515,62.816326530612244
21.676020408163264,4269.379731101625,0.45292456160998,32.94897959183673,14.443744851123926,33.66836734693877
57.880102040816325,9869.567257132445,0.4385164617215391,50.36734693877551,14.483472167129445,40.295918367346935
37.067602040816325,6609.313032004894,0.39430852345067274,37.96683673469388,14.308385809160043,43.24744897959184
54.47704081632653,9333.716309610578,0.4856005619292906,41.984693877551024,13.846874268321237,44.73979591836735
54.20918367346939,9555.338895251978,0.39023529411764707,42.55612244897959,13.988188235294118,54.13775510204081
30.352040816326532,5195.848006039151,0.463103042528156,51.535714285714285,14.257984535216004,49.494897959183675
24.01658163265306,4648.89385770252,0.5417175633331563,25.604591836734695,13.889001009081735,31.267857142857142
29.633928571428573,5429.109614158163,0.40420952954848705,32.201530612244895,13.953385270950802,35.86479591836735
44.55102040816327,8109.670866305707,0.44359825927622537,42.34183673469388,14.236171552908841,21.76530612244898
62.91581632653061,10829.53883147647,0.4370109070267202,37.63265306122449,13.870555082512265,52.58673469387755
33.54336734693877,6359.70730294669,0.5229675260476082,33.64795918367347,13.892006996729789,35.17857142857143
25.14158163265306,4870.677658722929,0.5824159098980265,24.568877551020407,13.625792704581198,40.18112244897959
32.75255102040816,6002.1581567576,0.43523638912687906,41.93877551020408,14.336241140275723,42.5969387755102
30.743622448979593,5449.162586877864,0.502800481267892,34.23724489795919,14.326307928473634,42.7780612244898
26.698979591836736,4735.057345897542,0.421316644372253,37.357142857142854,13.79987578826677,35.066326530612244
30.93877551020408,5791.567680133278,0.4752638522427441,25.617346938775512,14.185644788918205,26.744897959183675
27.600765306122447,5568.153111659204,0.44567678728222193,35.88520408163265,14.464947548407967,35.99744897959184
44.29081632653061,8024.953691170346,0.39217832046999196,32.142857142857146,13.966939292708213,46.05102040816327
51.52423469387755,9170.746861659203,0.5336056442629038,31.043367346938776,13.783042455749474,40.548469387755105
45.29336734693877,8112.212404987506,0.5226415094339623,60.43877551020408,13.92221909321318,49.28061224489796
55.84438775510204,9668.460478706787,0.45505002055639304,71.83673469387755,14.31460417523183,66.08673469387755
19.084183673469386,3865.148525354019,0.468854431225772,12.372448979591837,14.383638550995856,13.051020408163266
11.193877551020408,2077.9624114952103,0.5146991795806746,16.387755102040817,13.50296262534184,16.459183673469386
42.608418367346935,7747.613245457622,0.5120490944469391,45.630102040816325,14.248585541086664,54.02295918367347
16.637755102040817,3353.9249010828826,0.47600429316160686,24.68877551020408,13.770239190432383,24.642857142857142
17.927295918367346,3688.7128263614118,0.4838135894699395,30.354591836734695,13.722518676627535,31.084183673469386
46.08163265306123,8063.641295293628,0.391662976085031,25.056122448979593,13.64014061116032,51.36224489795919
41.44005102040816,7427.195385711684,0.4723137061774755,27.64030612244898,13.696451106528363,20.7984693877551
24.471938775510203,4396.509416649313,0.39190034400083396,32.494897959183675,14.090743250286668,33.86224489795919
36.92857142857143,6993.801020408163,0.3634636639955789,38.38265306122449,14.184961315280464,42.607142857142854
18.816326530612244,3763.157590587255,0.4791214750542299,27.387755102040817,13.559652928416487,26.93877551020408
37.244897959183675,6610.360943356935,0.5746232876712328,42.183673469387756,13.770479452054795,51.535714285714285
29.566326530612244,5222.834886505622,0.4388265746333046,42.326530612244895,14.435936151855048,32.275510204081634
37.0,6695.415816326531,0.5095146166574738,40.265306122448976,13.685603971318256,40.31122448979592
19.095663265306122,3205.4308995600795,0.4705764477990782,27.599489795918366,13.530291897668826,23.711734693877553
57.348214285714285,10296.476961096942,0.44716532105602635,35.267857142857146,14.362647627944218,42.66581632653061
46.57270408163265,8133.109510034881,0.3884096075370416,41.890306122448976,14.075562128556951,57.670918367346935
20.221938775510203,3560.335947261558,0.4952693326605273,22.75,13.530970102182415,27.382653061224488
40.83163265306123,7369.272672844647,0.5097775834062227,25.98469387755102,13.908877920779707,43.61734693877551
29.121173469387756,5394.38965372501,0.5846874863124699,26.93622448979592,13.979676755288862,41.630102040816325
30.821428571428573,5830.539540816325,0.4339927164376759,26.622448979591837,14.152789273299122,41.39795918367347
38.15561224489796,6837.621192992505,0.5141405362037842,40.97959183673469,13.721234204720197,23.852040816326532
10.696428571428571,1980.374681122449,0.4828285237300262,9.561224489795919,14.06558549964226,11.668367346938776
35.06505102040816,6448.667962242295,0.6212214906696737,41.71173469387755,13.603070095667674,53.35459183673469
65.7015306122449,12437.1991813307,0.4405940594059406,31.224489795918366,14.301980198019802,33.826530612244895
55.48086734693877,9533.92310332934,0.4927696162953767,74.63520408163265,14.181046968756466,69.67091836734694
48.8469387755102,8796.244429404414,0.48490703989972844,51.224489795918366,13.513238980572384,43.71938775510204
22.375,3853.5685586734694,0.40360278189488086,21.31122448979592,14.049481245011972,29.392857142857142
29.95280612244898,5290.876599268535,0.4203466337350424,41.97704081632653,13.73419069113827,49.82397959183673
26.216836734693878,5052.504002238651,0.5252505595018001,31.346938775510203,13.765739028899484,33.14795918367347
61.30229591836735,10501.249178402228,0.49062649549530807,39.19642857142857,14.172301866378145,56.42602040816327
28.836734693877553,5587.715691378592,0.5682501769285209,32.994897959183675,14.006502123142251,33.26020408163265
43.954081632653065,7844.000442523949,0.4362449216482879,44.06122448979592,14.029425420777713,45.933673469387756
22.371173469387756,4453.065036378071,0.4807571697360169,38.72704081632653,13.730942471064484,38.68622448979592
44.16836734693877,8099.846652436485,0.48573408802125445,53.13265306122449,13.948712024950908,56.80612244897959
56.672193877551024,9632.64381865629,0.44399180752177536,53.53826530612245,13.68112353987081,45.619897959183675
45.41326530612245,8000.796048521452,0.5101954836535221,55.015306122448976,13.55948769801146,65.78061224489795
45.76275510204081,8083.520245470638,0.41515692067562293,49.36224489795919,14.100423657951948,50.72959183673469
34.661989795918366,6412.5375348162215,0.3592272309107636,31.232142857142858,14.365519779208832,43.93112244897959
28.7015306122449,5236.053773167429,0.5747489112078926,34.83673469387755,13.533730335081327,39.25
37.316326530612244,6801.172896709705,0.4827727645611157,48.51020408163265,14.418717528028438,51.22959183673469
34.5344387755102,6203.4707527462515,0.3953462603878116,26.303571428571427,14.196823638042474,32.4719387755102
56.205357142857146,10088.507573341838,0.4804266424600023,32.34438775510204,13.87836151140361,42.11479591836735
31.21811224489796,5865.5889066404625,0.4359959141981614,25.599489795918366,14.309662921348314,32.298469387755105
34.30357142857143,6360.191007653061,0.5182196772514316,40.05612244897959,13.81761731241169,43.214285714285715
35.01147959183673,6275.394000872031,0.4811468541659077,31.252551020408163,14.26529199606543,47.39540816326531
41.22066326530612,7236.149011804978,0.4283813472785221,64.02295918367346,14.43788099142866,64.16071428571429
17.804846938775512,2932.6927826296337,0.4847768464789741,25.028061224489797,14.444659359552977,22.426020408163264
42.3405612244898,7554.635293562579,0.46738966711854196,37.29336734693877,14.108721192950746,50.92602040816327
27.59438775510204,4979.771703196585,0.4794767495608764,35.02040816326531,13.614911713044282,29.79591836734694
58.201530612244895,10029.775711942939,0.48446197676966907,25.755102040816325,14.017137847907078,31.653061224489797
29.753826530612244,5369.5197557658275,0.4884468641488404,21.573979591836736,13.941741329789513,40.2219387755102
37.3469387755102,6574.7852457309455,0.49252049180327867,55.26020408163265,14.444023224043717,52.67857142857143
40.808673469387756,7182.103700281133,0.5034694005125961,47.423469387755105,13.553103706945052,59.39795918367347
42.660714285714285,7814.757334183673,0.5296896489864259,44.98979591836735,14.30197930993243,55.52040816326531
27.1109693877551,4923.907328652124,0.44648318042813456,34.25765306122449,13.853352152434722,34.64540816326531
28.192602040816325,5002.885098331424,0.45025562140885855,39.20663265306123,13.934669501877574,41.03316326530612
40.327806122448976,7386.791777839962,0.4110446911471677,32.079081632653065,13.794477654426416,39.7219387755102
23.085459183673468,4109.391931421804,0.4420686225758329,24.875,14.315045030112161,20.288265306122447
28.582908163265305,5307.620677256872,0.4490160203489669,48.482142857142854,14.390512740416797,47.38520408163265
31.872448979591837,5840.2260776759695,0.481110933247959,34.42857142857143,14.487353929886346,34.81122448979592
43.410714285714285,7730.9384566326535,0.39857201621907506,47.173469387755105,14.100428982781924,35.494897959183675
19.20408163265306,3380.366513952519,0.5694739638682252,31.244897959183675,14.078374070138151,32.48979591836735
43.21683673469388,7566.764206320283,0.5056076973024024,38.173469387755105,14.074405288943982,61.244897959183675
33.15688775510204,6319.971559701686,0.4710521254087324,26.176020408163264,13.850894402769763,30.854591836734695
36.890306122448976,6644.2915386817995,0.465458820275223,41.357142857142854,14.159912869096189,37.19897959183673
35.86734693877551,6295.449239900041,0.42898293029871976,43.076530612244895,14.007645803698436,45.86224489795919
18.03188775510204,3253.99770766087,0.4799462403621702,27.752551020408163,14.209167432977294,23.507653061224488
31.854591836734695,5933.343652384423,0.6054296468327061,43.89795918367347,13.54768959718107,47.474489795918366
39.16709183673469,6921.292233379321,0.4619467873774709,45.56377551020408,14.182499104438728,55.06377551020408
28.085459183673468,5269.914890605477,0.5650574503837594,33.92602040816327,13.534356691947863,32.7219387755102
29.424744897959183,5230.045357077779,0.47349256578091814,36.982142857142854,14.113615674714985,31.17091836734694
32.10204081632653,5682.112036651395,0.48970915448188174,34.974489795918366,13.637873490146218,40.18877551020408
45.75255102040816,8322.505095533112,0.4780596598829105,58.433673469387756,14.239866183440201,48.85204081632653
32.732142857142854,5854.231823979592,0.4481334268568311,34.63775510204081,14.081521315563869,32.11734693877551
26.237244897959183,4905.9233066951265,0.483082158483228,29.122448979591837,13.914778804083618,35.295918367346935
34.4094387755102,6460.514757848293,0.4908255180338807,33.767857142857146,13.784964970159766,47.767857142857146
24.121173469387756,4605.371796582153,0.5233462006239754,30.573979591836736,13.666120247475014,19.604591836734695
55.52040816326531,9695.448563098707,0.4715815107517001,63.357142857142854,13.769826318691416,59.72959183673469
26.470663265306122,5153.282302621305,0.4958319279140365,22.676020408163264,13.693971955861803,18.854591836734695
51.59438775510204,9323.4324174823,0.5059579728059332,42.35204081632653,13.534981458590853,31.693877551020407
30.418367346938776,6385.039254477302,0.44653639718215365,26.020408163265305,14.227146930560215,23.739795918367346
38.76913265306123,7188.537261492606,0.47622964303339366,27.762755102040817,13.520217140977135,36.630102040816325
45.43494897959184,8078.268727548418,0.5210409589848685,36.77295918367347,13.51101878105612,32.31377551020408
36.22576530612245,6627.883979006144,0.5293123481567551,33.43622448979592,14.040350691877046,42.34438775510204
28.40688775510204,5080.953064803728,0.4407974495981321,36.57397959183673,14.33280948318441,37.79336734693877
32.580357142857146,5765.5828284438785,0.49567396155502486,55.11479591836735,13.849704419997652,45.53316326530612
57.00892857142857,9686.169563137757,0.45436849759480924,51.59438775510204,14.449312003579818,37.93622448979592
38.25892857142857,7038.138313137755,0.5072512085347558,32.59438775510204,14.045174195699284,39.2219387755102
73.51785714285714,11812.139987244898,0.4641555917970783,41.015306122448976,14.491602762066693,44.61734693877551
33.827806122448976,6113.234379880779,0.47558538516647186,25.461734693877553,14.107424305267523,46.03826530612245
20.258928571428573,3733.268415178572,0.511490272618523,25.119897959183675,13.69338286217969,25.767857142857142
30.378826530612244,5876.865419031134,0.37998068606457575,26.89030612244898,14.295503211991434,33.51275510204081
30.149234693877553,5316.953494312266,0.45860303761052584,44.099489795918366,13.701358040360452,45.68622448979592
24.78061224489796,4591.755440441483,0.5045810170887379,26.607142857142858,13.640930615606342,31.244897959183675
26.567602040816325,4934.316858535506,0.5566277785779442,31.272959183673468,14.02155648374862,41.630102040816325
49.03316326530612,8887.077981830487,0.3740700275740076,35.88775510204081,14.170178450652932,58.076530612244895
46.9030612244898,8426.39876613911,0.4241814424018275,36.19387755102041,14.042097247906016,46.204081632653065
33.201530612244895,5938.910916024573,0.5481751824817518,36.30612244897959,13.934114483288512,46.47959183673469
32.89540816326531,5976.420182996669,0.42528111671190383,36.23979591836735,14.137999224505622,42.035714285714285
36.25255102040816,6182.017850635151,0.2902329181619872,47.34183673469388,14.41714165083386,64.59693877551021
45.81505102040816,7978.816559181071,0.4793284891004761,57.829081632653065,14.315933071633397,54.619897959183675
34.01020408163265,6538.5815285297795,0.49077407740774076,23.270408163265305,13.753712871287128,19.336734693877553
43.307397959183675,7772.041986086527,0.380791093570524,42.109693877551024,13.994610196448031,53.27295918367347
29.49872448979592,5701.308671842462,0.49431400527521946,48.609693877551024,13.602283045790635,48.441326530612244
30.103316326530614,5524.258458389734,0.4594296851828312,48.47704081632653,14.184017626371764,50.76275510204081
32.08290816326531,5797.374503787483,0.46757842006917666,49.25765306122449,13.967956108615274,48.09438775510204
39.22831632653061,7298.571596144837,0.49048935132498783,35.52295918367347,14.140692570313771,42.39540816326531
35.869897959183675,6536.406542846731,0.5064718014365976,42.79081632653061,14.487234193869568,45.265306122448976
41.701530612244895,7369.653262963348,0.53526640973879,34.55612244897959,13.951306050039763,51.224489795918366
38.60076530612245,6942.926070842879,0.4010507880910683,40.41581632653061,14.258401348180946,47.420918367346935
59.525510204081634,9790.626900249898,0.4625867832347647,48.474489795918366,13.908245478700609,34.464285714285715
35.125,6479.51243622449,0.5544338731934054,38.28061224489796,13.5170673251507,52.33673469387755
29.37372448979592,5570.552932046544,0.3383559859307829,27.053571428571427,14.059881019584003,34.079081632653065
21.352040816326532,4273.133720324864,0.4678016726403823,21.678571428571427,13.951493428912784,9.16326530612245
31.73341836734694,5932.685311784153,0.48719803850637083,29.926020408163264,14.301901201816793,50.75255102040816
73.49234693877551,11773.045859798,0.46992259363393385,43.576530612244895,13.626297337637544,44.55612244897959
34.76147959183673,6270.03111821897,0.44274024877995083,29.237244897959183,14.284078817010972,29.9515306122449
20.036989795918366,3744.3800093060186,0.5317334012349608,28.31377551020408,14.31090457699408,33.13520408163265
34.58673469387755,6176.079211786755,0.6035919752175837,47.29081632653061,13.564611299601712,58.234693877551024
18.229591836734695,3283.1105528946273,0.5618527847746991,26.8265306122449,14.0132241813602,30.193877551020407
30.538265306122447,5586.406699031654,0.46595940188789575,47.81122448979592,14.145643638793752,45.13265306122449
34.9655612244898,6215.443967031968,0.37263342209900413,37.941326530612244,14.132893152883668,42.75255102040816
55.37755102040816,9572.89827155352,0.43520821816841715,48.107142857142854,14.32971715496591,50.974489795918366
12.618622448979592,2372.996132796231,0.4918629333872435,19.961734693877553,13.702011523299303,21.456632653061224
47.849489795918366,8529.263060964182,0.4372234365836754,38.525510204081634,13.720824225622435,45.44387755102041
34.90433673469388,6591.938552621303,0.5458066873743833,30.461734693877553,14.290699799013339,36.21683673469388
40.02168367346939,7024.092642063204,0.5148675781623482,32.15561224489796,13.600471683079963,44.28826530612245
18.875,3745.361926020408,0.4822273280172996,23.270408163265305,13.78003784295175,19.551020408163264
33.74234693877551,6309.2448393898385,0.5111892341422847,27.005102040816325,14.267823391547592,41.025510204081634
34.5280612244898,6500.991559506456,0.5578869597340229,41.81122448979592,14.175914296268932,46.03061224489796
18.366071428571427,3656.8621651785716,0.48788110285436487,30.395408163265305,13.632682825196195,29.512755102040817
32.68877551020408,6185.76538421491,0.42434056500702355,25.418367346938776,13.82917121897924,38.8469387755102
40.76147959183673,7365.673975361827,0.542353787902494,53.96173469387755,13.746440529461465,58.941326530612244
47.392857142857146,8291.61607142857,0.4228388416406502,45.98979591836735,13.910485520508129,58.36224489795919
49.21811224489796,8531.479212762912,0.5054552051208956,48.02295918367347,13.68642288853759,40.66581632653061
37.795918367346935,6997.2466159933365,0.4326403887688985,30.93877551020408,13.980055345572355,39.08673469387755
21.051020408163264,3825.311172428155,0.46600824042656325,32.32142857142857,14.372455162384876,30.892857142857142
34.214285714285715,6302.579081632652,0.4834103787652848,52.045918367346935,13.502497763197137,26.53061224489796
18.46938775510204,3176.927634319034,0.4850828729281768,27.607142857142858,13.765538674033149,27.010204081632654
47.04974489795919,8352.29216830227,0.3903814351939708,38.50765306122449,14.19725106406051,51.16581632653061
23.179846938775512,4193.226583650041,0.5536235074010896,33.39540816326531,14.156330820447916,39.05357142857143
28.681122448979593,4964.916174250313,0.43129058080583477,45.775510204081634,14.388197100418038,47.326530612244895
31.690051020408163,5866.208778568825,0.46367478365868386,26.012755102040817,14.37315355202254,33.04336734693877
17.035714285714285,3340.7334183673474,0.4683288409703504,2.1581632653061225,13.892857142857142,2.163265306122449
49.484693877551024,8777.987010620576,0.3324569543251882,38.69897959183673,14.331116609959789,50.80102040816327
20.5484693877551,3618.22214051437,0.5063314711359405,28.622448979591837,13.898075729360645,27.908163265306122
38.922193877551024,6787.247772737922,0.41527117810912667,52.28826530612245,13.874324102900212,56.68622448979592
31.286989795918366,5488.268402163161,0.5084593746177993,44.15561224489796,14.15887317053284,48.74234693877551
29.588010204081634,5276.5177644080595,0.3524593697460879,39.660714285714285,13.883346984523861,43.71173469387755
53.69897959183673,9191.945100999585,0.4675534441805226,70.91836734693878,14.059026128266034,68.70408163265306
40.576530612244895,7226.858938983758,0.5077014962907079,31.04591836734694,13.732648057336855,38.62755102040816
38.87372448979592,7167.63584020981,0.6070479377891524,39.900510204081634,13.560750730058732,50.048469387755105
39.82142857142857,7468.621173469388,0.3866111467008328,29.964285714285715,13.919538757206919,43.1530612244898
25.637755102040817,4486.121329654311,0.4898009950248756,33.09183673469388,14.298009950248757,41.433673469387756
49.62755102040816,8695.953118492294,0.4424796956924026,44.58163265306123,14.449342037627224,42.423469387755105
15.52423469387755,3005.448392271449,0.4592884725988004,15.71173469387755,14.195875441623532,13.15561224489796
15.621173469387756,3049.630725153582,0.465501755531967,25.349489795918366,13.997958683759288,25.252551020408163
31.878826530612244,5468.813123112765,0.4527267634937783,33.66581632653061,14.369983595406714,45.38520408163265
21.904336734693878,4265.384981192731,0.49542887090199733,31.584183673469386,13.51569323938741,26.92091836734694
21.756377551020407,3911.4572297350055,0.5051298587090344,29.196428571428573,14.376502315764789,25.915816326530614
39.14795918367347,6910.674536651395,0.5031930144663105,58.392857142857146,13.667763586602373,53.82142857142857
